,n_pyth,alpha,partition coefficient,fukuyama sugeno index,xie beni index,silhouette score,adjusted rand score,adjusted mutual info score,homogeneity,completeness,v measure
124,3,1.5204081632653061,1.0,1069.8214640830658,1.0,0.3779730191376178,0.5839462888539909,0.6043266223413477,0.6241213731144,0.5885709174437682,0.6058250588879898
125,3,1.579591836734694,1.0,713.9311410928456,1.0,0.47391555971705146,0.7227172909738615,0.684943233041022,0.6887641765188908,0.6834678272729031,0.68610578084171
126,3,1.6387755102040815,1.0,466.5744912433347,1.0,0.48497266249575327,0.7064488886203782,0.662116406964834,0.6644153194266414,0.6623085816777673,0.6633602778816741
127,3,1.6979591836734693,1.0,285.18232701802447,1.0,0.4848530276854138,0.705938232852387,0.6609833876303046,0.6628999308909457,0.6615627950531464,0.66223068800694
128,3,1.7571428571428571,1.0,149.2813951859406,0.973453985736987,0.48348277340712276,0.7108984925635999,0.6660833914268972,0.6678926322173987,0.6667318803696771,0.6673117515280256
129,3,1.816326530612245,1.0,43.48882340812975,0.7540619602984356,0.48719141790667286,0.7201914761843656,0.674209077485433,0.6758180072547664,0.6749969392156276,0.6754072236996382
130,3,1.8755102040816325,1.0,-40.8709556942855,0.609551785862832,0.48702387339348874,0.7361275797354122,0.6924130966757018,0.6942015637909977,0.6928890548684795,0.6935446883610548
131,3,1.9346938775510203,0.9985694157264057,-109.38215806219858,0.5217993813815994,0.4875051236589329,0.7313259841924651,0.6878853733741328,0.6897799362572811,0.6882892405935161,0.6890337821619689
132,3,1.993877551020408,0.9712430016704051,-165.8103910539769,0.45349700888395844,0.48703844380004463,0.7416816076787842,0.6996857806923625,0.7013707864207545,0.7002111364314715,0.7007904816867286
133,3,2.0530612244897957,0.9464077696062013,-212.79971506432577,0.3986480052394678,0.4835692641462106,0.7477492690539874,0.7109723814027017,0.7129269032628875,0.7111473728214375,0.7120360261870279
134,3,2.1122448979591835,0.9236228356681826,-252.2621711095279,0.35374072067566287,0.4830396148342126,0.7532692074861019,0.7219841546304111,0.7240305497603804,0.7219872316535481,0.723007447035614
135,3,2.1714285714285713,0.9025581727727459,-285.6187498018067,0.31640940446037025,0.4830396148342126,0.7532692074861019,0.7219841546304111,0.7240305497603804,0.7219872316535481,0.723007447035614
136,3,2.230612244897959,0.8829580610041091,-313.95019468747466,0.28499399933298064,0.4830396148342126,0.7532692074861019,0.721984154630411,0.7240305497603803,0.721987231653548,0.7230074470356139
137,3,2.289795918367347,0.8646188980633922,-338.09667525750604,0.258288350300457,0.4823705915652683,0.758228635878719,0.7267112872927486,0.7286275082744391,0.7268087876938044,0.7277170116428888
138,3,2.3489795918367347,0.8473754866101044,-358.7235944106958,0.23539100803558335,0.4823929620632271,0.7632291115803027,0.7316032656700788,0.7333957488372059,0.7317876816799833,0.7325908328161891
139,3,2.4081632653061225,0.8310919661688054,-376.36656345831966,0.21561210722962676,0.48506005396053936,0.7724899998139636,0.7391493417369563,0.740753167343147,0.7394657888541157,0.7401089182681526
140,3,2.4673469387755103,0.8156554761023518,-391.46189844091543,0.19841429131858626,0.48506005396053936,0.7724899998139636,0.7391493417369563,0.740753167343147,0.7394657888541157,0.7401089182681526
141,3,2.526530612244898,0.8009715115834339,-404.3690705104872,0.18337189457680747,0.48506005396053936,0.7724899998139636,0.7391493417369563,0.740753167343147,0.7394657888541157,0.7401089182681526
142,3,2.5857142857142854,0.7869605579897094,-415.38719628104224,0.17014339363485909,0.48506005396053936,0.7724899998139636,0.7391493417369563,0.740753167343147,0.7394657888541157,0.7401089182681526
143,3,2.644897959183673,0.7735552577946646,-424.76679420188503,0.15845192255191826,0.4862078101629638,0.7823299765319692,0.7485555361667768,0.7501130269090808,0.7488490101792665,0.7494804855959556
144,3,2.704081632653061,0.7606982649475332,-432.71933618112985,0.14807079483338328,0.4873905496518671,0.7870752916996961,0.7524950252853548,0.7539641771557163,0.7528474255714623,0.7534053875314624
145,3,2.763265306122449,0.7483404630878812,-439.4242806459126,0.13881309516986864,0.48867764155549465,0.7861908566838577,0.7454664486131153,0.7468050058676783,0.7460003650447127,0.7464024686004465
146,3,2.8224489795918366,0.7364395136864998,-445.03493122696455,0.13052340910068674,0.48958322325107034,0.7909991870880209,0.7496180915866683,0.7508883598598406,0.750189515116659,0.7505387748104889
147,3,2.8816326530612244,0.7249586999199714,-449.682893142553,0.12307178575443056,0.49048387359347856,0.8010357948870499,0.759188554219824,0.7603133650328032,0.7598346031394125,0.7600739086944501
148,3,2.940816326530612,0.7138659190869465,-453.48159150692624,0.11634892964668699,0.49048387359347856,0.8010357948870499,0.759188554219824,0.7603133650328032,0.7598346031394125,0.7600739086944501
149,3,3.0,0.7031330195909944,-456.5295529675342,0.11026228027439197,0.4914423340724793,0.8059434878777137,0.7635951318913198,0.7646706427210304,0.7642579589442442,0.7644642451374598
150,4,0.1,1.0,2988.0,1.0,,,,,,
151,4,0.17959183673469387,1.0,2988.0,1.0,,,,,,
152,4,0.25918367346938775,1.0,2987.9999993343345,1.0,,,,,,
153,4,0.3387755102040816,1.0,2987.998481224985,1.0,-0.21982063507837224,0.0017020729795387867,0.02665717933921719,0.13693047630010632,0.016846364091338575,0.030001665440387505
154,4,0.41836734693877553,1.0,2987.893134610493,1.0,0.23836490647428815,0.47044256896436304,0.5185496286292332,0.6033296772491799,0.45780398166399455,0.5205880073272231
155,4,0.49795918367346936,1.0,2986.55680728257,1.0,0.4434733097409543,0.5905698717420755,0.5693893604218954,0.5742876845337449,0.567712928795,0.570981380486698
156,4,0.5775510204081632,1.0,2980.007529841955,1.0,0.23727855997050354,0.46616611620638926,0.5252932147295669,0.6316999550196798,0.4526434099954446,0.527387967611327
157,4,0.6571428571428571,1.0,2961.824321445838,1.0,0.23538607410147222,0.3274405992995511,0.3641808358560506,0.40458856933427667,0.33537562666241905,0.36674516338771757
158,4,0.736734693877551,1.0,2926.3447456090194,1.0,0.44150802042396975,0.5543119963391271,0.5411657690436861,0.5461791576140421,0.5395862323279107,0.5428626783705989
159,4,0.8163265306122448,1.0,2871.1032746848005,1.0,0.18897653938502476,0.44541912939662603,0.4979280979258219,0.6471394790931124,0.4077711615055766,0.5002979530022578
160,4,0.8959183673469387,1.0,2796.963654576556,1.0,0.2315708010528307,0.46199510747604455,0.5174746633552572,0.6260885290867839,0.44410144371734045,0.5196214255937481
161,4,0.9755102040816326,1.0,2706.9556283572338,1.0,0.3972679342696652,0.45610510086783707,0.4866766528150764,0.5002099807636469,0.47753311933216147,0.48860857706229455
162,4,1.0551020408163265,1.0,2605.0024831361757,1.0,0.2100777010550149,0.4405988201252352,0.48877271227474867,0.6205606071881704,0.40665203564765473,0.4913339724073986
163,4,1.1346938775510205,1.0,2495.036253239677,1.0,0.1411443227473508,0.44918192920886124,0.4977797347132411,0.6277914159537378,0.41577204867810735,0.5002438893272274
164,4,1.2142857142857144,1.0,2380.5302087156333,1.0,0.18906139471165093,0.4515941636387435,0.5071433637208816,0.6586119503632759,0.41540101384860156,0.509468844474278
165,4,1.2938775510204081,1.0,2264.3243471655987,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
166,4,1.373469387755102,1.0,2148.617227250629,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
167,4,1.453061224489796,1.0,2035.036084166694,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
168,4,1.5326530612244897,1.0,1924.7338526001095,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
169,4,1.6122448979591837,1.0,1818.4867853672647,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
170,4,1.6918367346938776,1.0,1716.7811255471622,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
171,4,1.7714285714285714,1.0,1619.8833381020247,1.0,0.5105080764894128,0.44068349263009304,0.49392010654597746,0.6489571852210423,0.40017530006715196,0.4950692881370971
172,4,1.8510204081632653,1.0,1462.4694195391414,1.0,0.225986014094277,0.47530958561326514,0.5197131866278901,0.5879310614191007,0.46886792840057967,0.5216924343520869
173,4,1.9306122448979592,1.0,1145.5367104658715,1.0,0.3640099919225853,0.5684686359150107,0.5926195525172614,0.6148219071825756,0.5748585932962375,0.5941690337001192
174,4,2.010204081632653,1.0,817.6785154754964,1.0,0.47613112104966626,0.704395031936835,0.668068178153399,0.6722859083530688,0.6663280833171258,0.6692937374651042
175,4,2.0897959183673467,1.0,538.7905502421115,1.0,0.48577495741294896,0.6970066307129665,0.6534364589845965,0.6557810814715594,0.6536470732801559,0.6547123384522884
176,4,2.169387755102041,1.0,347.1919051633486,1.0,0.486372525731604,0.6961989569201498,0.6516137016077329,0.6535829701340297,0.6522095346465946,0.6528955300990479
177,4,2.2489795918367346,1.0,202.25806713568954,1.0,0.48537393459105893,0.6958660924565837,0.6511497638816915,0.6529654373187774,0.6519014055623893,0.6524329876171688
